model,num_nodes,num_processes,num_gpus,num_prompts,prompt_len,model_parallelism,data_parallelism,quantization,machine,inference_time,request_id,timestamp
falcon-7b,1,2,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.8880295753479,c5ce3bc5-a60f-4206-a537-8d3ebfc6e25c,2023-09-28 04:30:24
falcon-7b,1,2,2,1,57,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.22173810005188,1b740123-9720-4acf-af52-0eb90b13aecd,2023-09-28 04:30:31
falcon-7b,1,2,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.440376043319702,0f925135-9b44-4acf-81c7-8f4e5aa1d4d5,2023-09-28 04:30:34
falcon-7b,1,2,2,1,51,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.204328298568726,9ed02efd-074f-42fb-9422-29ec1fbb5525,2023-09-28 04:30:41
falcon-7b,1,2,2,1,100,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6185171604156494,791f547e-96c2-4a9b-9028-8bb724d90d46,2023-09-28 04:30:42
falcon-7b,1,2,2,1,69,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.669102430343628,de0cf4be-28ce-49ae-afd5-a419aef809da,2023-09-28 04:30:44
falcon-7b,1,2,2,1,57,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.183572769165039,31b76e48-e19f-4199-a777-238d0bddef22,2023-09-28 04:30:47
falcon-7b,1,2,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.303210496902466,a41cede2-8d5f-43d5-97b0-087fb50f989b,2023-09-28 04:30:51
falcon-7b,1,2,2,1,34,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.167759895324707,bc76fdd0-5075-4095-a6a0-f7b54692980d,2023-09-28 04:30:54
falcon-7b,1,2,2,1,71,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.1383800506591797,91a4e4fc-45be-44d0-9d89-9b6ccb60b7ba,2023-09-28 04:30:57
falcon-7b,1,2,2,1,59,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.2922780513763428,e47548e8-7d79-4db0-8645-5f12f3665b56,2023-09-28 04:31:00
falcon-7b,1,2,2,1,95,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.124011516571045,92000cf4-3f5f-4513-a8f5-5806372a50d2,2023-09-28 04:31:06
falcon-7b,1,2,2,1,145,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.4848566055297852,17a2a54d-5686-421b-bf03-5e4cf852596a,2023-09-28 04:31:07
falcon-7b,1,2,2,1,629,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.1706533432006836,d10b03f7-05e7-4f19-8503-f4508d85a09c,2023-09-28 04:31:10
falcon-7b,1,2,2,1,76,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.9163689613342285,973867a4-f19f-4025-a6e9-3969fc6edf80,2023-09-28 04:31:16
falcon-7b,1,2,2,1,117,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.2779350280761719,99a31125-10c2-443f-b41e-f42ffc4361f8,2023-09-28 04:31:16
falcon-7b,1,2,2,1,302,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.03703927993774414,c7a238d5-59da-42e8-80f8-0edfca3db144,2023-09-28 04:31:16
falcon-7b,1,2,2,1,77,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9117052555084229,e1abfc5f-9834-4f6f-b94b-e8a234e891a2,2023-09-28 04:31:17
falcon-7b,1,2,2,1,92,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.066633701324463,0e1f2da3-fb9a-437d-9196-47e54be6cfab,2023-09-28 04:31:20
falcon-7b,1,2,2,1,93,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.5202765464782715,a9c988aa-871c-45d8-901e-9929f83053ac,2023-09-28 04:31:25
falcon-7b,1,2,2,1,55,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.6262426376342773,f044932e-b427-4d41-a523-239ce4aa18c0,2023-09-28 04:31:27
falcon-7b,1,2,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.248932123184204,bbc29a6b-bc68-4385-9cf6-8e7562c6d9be,2023-09-28 04:31:29
falcon-7b,1,2,2,1,137,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.2164630889892578,a9845505-3a0b-43fa-bc56-906f5b3b7d2c,2023-09-28 04:31:30
falcon-7b,1,2,2,1,102,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.0594260692596436,00caacc9-d6f0-4e3c-bba3-d0a0834cd0cd,2023-09-28 04:31:31
falcon-7b,1,2,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.717939853668213,3e274e97-522c-441d-aec2-6deefe91135e,2023-09-28 04:31:33
falcon-7b,1,2,2,1,53,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.298147439956665,ae378c34-b7ec-4e85-8a38-95b5762b7fc8,2023-09-28 04:31:35
falcon-7b,1,2,2,1,60,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.2020444869995117,d5fe089e-9677-4112-8431-7a74813e9572,2023-09-28 04:31:36
falcon-7b,1,2,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.10473895072937,170798d4-32ad-4909-866c-5a09123fffdd,2023-09-28 04:31:38
falcon-7b,1,2,2,1,94,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.5963656902313232,f7992cab-eae3-4d78-80d3-e8787038e56b,2023-09-28 04:31:41
falcon-7b,1,2,2,1,78,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.6289010047912598,aca632d8-b5f2-4284-92f9-76fe4d6201cd,2023-09-28 04:31:43
falcon-7b,1,2,2,1,106,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.1508712768554688,60199392-5d1f-404d-ac49-27a06e3633f6,2023-09-28 04:31:37
falcon-7b,1,2,2,1,27,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.430342435836792,672a7615-6453-4ed9-9b84-c95cff936297,2023-09-28 04:31:38
falcon-7b,1,2,2,1,58,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5803148746490479,c305ac24-63ba-4cb2-9eaa-0900caa9cb86,2023-09-28 04:31:40
falcon-7b,1,2,2,1,22,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.355515003204346,8a491e51-50b0-4f4b-b8bf-0dd0bc249cc3,2023-09-28 04:31:47
falcon-7b,1,2,2,1,46,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.3244435787200928,96b463b5-ee29-4c20-a4fd-2c68807397a5,2023-09-28 04:31:48
falcon-7b,1,2,2,1,33,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.724292516708374,866e210b-f545-4349-aa8d-c10083bdb5b2,2023-09-28 04:31:50
falcon-7b,1,2,2,1,32,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.4866218566894531,6aa42e2e-5c8a-408a-8a32-7b92541a4a5e,2023-09-28 04:31:52
falcon-7b,1,2,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5639111995697021,cc8ff0e3-d02b-4040-a6d0-dda0644ead4c,2023-09-28 04:31:53
falcon-7b,1,2,2,1,76,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.2935125827789307,3a9f4834-850b-47cc-9972-8ee9a0b0d074,2023-09-28 04:31:55
falcon-7b,1,2,2,1,47,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.6473238468170166,ae344018-b4ff-4b3a-a957-e7d16fc1923c,2023-09-28 04:31:58
falcon-7b,1,2,2,1,36,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.363757371902466,6761e317-c299-4636-a10b-1780f18c474d,2023-09-28 04:32:01
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5028769969940186,786af8f3-3baf-4ac7-9c74-032bd290f601,2023-09-28 04:32:02
falcon-7b,1,2,2,1,106,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.636277437210083,ef80491f-1348-4eec-b864-5b3429a9cdb8,2023-09-28 04:32:04
falcon-7b,1,2,2,1,52,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.553504228591919,3f6eafb9-4721-4798-8938-14215d4ec2cc,2023-09-28 04:32:04
falcon-7b,1,2,2,1,83,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.4638762474060059,4d19f2fe-f392-4ac7-a2b5-11c3a55d0049,2023-09-28 04:32:06
falcon-7b,1,2,2,1,44,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.2264556884765625,247170eb-b2e5-4027-91c9-c6ced41a6d52,2023-09-28 04:32:13
falcon-7b,1,2,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.8554122447967529,aa89dded-7164-46d6-b28a-a17ab8593cd6,2023-09-28 04:32:14
falcon-7b,1,2,2,1,118,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9446511268615723,bbb2b0d3-d3e5-4de8-8f92-63a7f74b3677,2023-09-28 04:32:15
falcon-7b,1,2,2,1,31,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1462945938110352,508c83f7-8618-4254-be97-07cd45d875c4,2023-09-28 04:32:16
falcon-7b,1,2,2,1,58,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.192728042602539,f0431c6b-e0d7-4de6-831f-ac263bc6bee8,2023-09-28 04:32:17
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.9514307975769043,828308fb-b85f-4140-8f09-75977fa215de,2023-09-28 04:32:19
falcon-7b,1,2,2,1,119,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.4901673793792725,7a4fcb6d-f9e0-47e9-952d-7be4f869afda,2023-09-28 04:32:22
falcon-7b,1,2,2,1,83,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9859158992767334,d93f5003-3703-4a7c-ae70-0aba36d86719,2023-09-28 04:32:23
falcon-7b,1,2,2,1,50,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9862525463104248,4f6c109b-416b-4d7e-9493-775d3caf9c6b,2023-09-28 04:32:24
falcon-7b,1,2,2,1,106,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.4657573699951172,a15565de-6f34-48b2-a253-2e1ee42b281f,2023-09-28 04:31:44
falcon-7b,1,2,2,1,27,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.1053977012634277,02ca2fd5-3947-4c6b-bb3c-feec354a928a,2023-09-28 04:31:46
falcon-7b,1,2,2,1,58,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.9701824188232422,3bc325c3-d783-43bc-a832-18f7042b8722,2023-09-28 04:31:48
falcon-7b,1,2,2,1,22,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.627866506576538,12203548-5a21-445f-b0ba-17fed87b2bc2,2023-09-28 04:31:52
falcon-7b,1,2,2,1,46,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.7587306499481201,fc087d2b-a496-4a56-ab12-76d2fc01fe41,2023-09-28 04:31:54
falcon-7b,1,2,2,1,33,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.8724539279937744,32af1bdb-d9d8-43e3-8d93-891411356663,2023-09-28 04:31:55
falcon-7b,1,2,2,1,32,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.55094575881958,f9a113b6-4e76-4f59-951b-1321d8ca15ad,2023-09-28 04:31:57
falcon-7b,1,2,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.467806816101074,d7ace7e9-4cc6-46ce-aaca-f86a20515563,2023-09-28 04:31:59
falcon-7b,1,2,2,1,76,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.3826117515563965,f65ab40f-0883-454b-9065-03990fad6cf3,2023-09-28 04:32:01
falcon-7b,1,2,2,1,47,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.9449048042297363,09d37703-0518-4eab-b0cd-632ad0f60b7b,2023-09-28 04:32:04
falcon-7b,1,2,2,1,36,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.6672437191009521,efca6f6c-2721-4fee-ae52-13b0be477373,2023-09-28 04:32:05
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6404769420623779,6c215110-6d8b-441b-9220-8bbc68d5dedb,2023-09-28 04:32:06
falcon-7b,1,2,2,1,106,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9106740951538086,e795e953-8e24-46b9-a8ea-a8ae184c5362,2023-09-28 04:32:07
falcon-7b,1,2,2,1,52,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6595406532287598,51305aea-6b09-49dd-b687-e0e1e55d98b3,2023-09-28 04:32:08
falcon-7b,1,2,2,1,83,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.2418384552001953,d08cf528-f353-4a18-9794-ee15a4df58f5,2023-09-28 04:32:09
falcon-7b,1,2,2,1,44,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.2053918838500977,68b42f1e-3517-4dd1-9e7b-58062f411495,2023-09-28 04:32:11
falcon-7b,1,2,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.122018814086914,4f021afa-35ea-46a1-b5d9-910228701851,2023-09-28 04:32:13
falcon-7b,1,2,2,1,118,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.0799167156219482,ce5d4688-2b88-44b3-9391-cc5decbe4fab,2023-09-28 04:32:14
falcon-7b,1,2,2,1,31,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.856034755706787,8487f240-65a1-4e3c-a222-4b1b5fe277e8,2023-09-28 04:32:16
falcon-7b,1,2,2,1,58,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6471164226531982,de05ade5-c7d9-42f1-986a-e7be95aa67d0,2023-09-28 04:32:17
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.4432029724121094,be63f41c-7ad4-4e4e-9575-9d791da250c9,2023-09-28 04:32:19
falcon-7b,1,2,2,1,119,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.3287038803100586,6cfdda01-c284-4ca8-8f32-68ff1a1e7c27,2023-09-28 04:32:22
falcon-7b,1,2,2,1,83,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.284008502960205,13eaeea5-9129-4cfa-bd93-9afc75ec4bca,2023-09-28 04:32:23
falcon-7b,1,2,2,1,50,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.7877137660980225,92be28f4-ddb3-4e72-99a5-047f5ba35b50,2023-09-28 04:32:25
falcon-40b,1,1,2,1,12,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,22.270094871520996,1600d6a3-8bbb-49d1-9f29-43b97619fa3b,2023-09-28 04:45:53
falcon-40b,1,1,2,1,88,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.179763078689575,e95eeed7-fbf9-4c20-95c1-d1fda5c53424,2023-09-28 04:46:13
falcon-40b,1,1,2,1,131,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.6605594158172607,f2759c42-4613-42cf-ae60-b73dd923da6e,2023-09-28 04:46:16
falcon-40b,1,1,2,1,128,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,19.029036283493042,c4de1e45-7718-471f-8337-aa5f28d657e1,2023-09-28 04:46:35
falcon-40b,1,1,2,1,91,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.737042903900146,ac3f6ea8-4ce5-4923-9012-dc33880fc055,2023-09-28 04:46:56
falcon-40b,1,1,2,1,137,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,19.634188175201416,eb2edccc-abd8-40cb-a6e2-08c19917cda6,2023-09-28 04:47:15
falcon-40b,1,1,2,1,122,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,19.72173047065735,10a8840e-1f2c-4e14-9b94-9a7c625bf833,2023-09-28 04:47:35
falcon-40b,1,1,2,1,59,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.814807176589966,3c44c5f7-286a-4daf-86e5-de3fece1e70f,2023-09-28 04:47:43
falcon-40b,1,1,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,8.096278667449951,547f836e-6aef-4b6b-a6b8-4d1e12b1ebb2,2023-09-28 04:47:51
falcon-40b,1,1,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,11.597778797149658,51b74e49-d3f5-442b-8e7a-d3d556e0de87,2023-09-28 04:48:03
falcon-40b,1,1,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,15.853572368621826,30dfbb9f-f80e-4381-8f6c-1ce100082905,2023-09-28 04:48:19
falcon-40b,1,1,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.586593389511108,8a5a2899-0395-4413-a10f-6b62ed34a49d,2023-09-28 04:48:26
falcon-40b,1,1,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,11.111083984375,b5f303ca-bfed-45ee-aac7-87c516f48c02,2023-09-28 04:48:37
falcon-40b,1,1,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,10.82814621925354,2e847c88-1cb2-480f-8640-85fabdc79223,2023-09-28 04:48:48
falcon-40b,1,1,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.484034299850464,6e349a7d-bc67-4a49-ac80-4dd8218f1575,2023-09-28 04:49:09
falcon-40b,1,1,2,1,123,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.911313533782959,1975649e-3b5d-4c67-8660-93bcadc034da,2023-09-28 04:49:10
falcon-40b,1,1,2,1,87,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,15.804844856262207,e121efec-bf04-4a64-bb4f-196461193b55,2023-09-28 04:49:26
falcon-40b,1,1,2,1,28,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,21.604925870895386,163373c3-d342-4292-8853-265cde145cd7,2023-09-28 04:49:48
falcon-40b,1,1,2,1,52,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,16.61107110977173,2dbad7f6-c334-4940-8d8c-115204417505,2023-09-28 04:50:04
falcon-40b,1,1,2,1,294,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,16.019243717193604,748e3482-3cc0-42e3-8745-e2c368509eb5,2023-09-28 04:50:20
falcon-40b,1,1,2,1,55,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,8.097223281860352,808185f6-99fd-4ca1-8935-bbfe0b0525f8,2023-09-28 04:50:29
falcon-40b,1,1,2,1,111,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.326452493667603,c895a3f4-044b-4164-9944-4224ea9a8bbf,2023-09-28 04:50:49
falcon-40b,1,1,2,1,27,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.37827730178833,42ea4c53-fe41-4da9-80cf-62ea69f3ab60,2023-09-28 04:50:50
falcon-40b,1,1,2,1,141,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.440157651901245,46fa8a30-4bcb-412f-882c-2e166e8161d7,2023-09-28 04:50:57
falcon-40b,1,1,2,1,127,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,11.444232940673828,c3cf76c2-e457-41fb-8bfb-1f7bdb355dac,2023-09-28 04:51:08
falcon-40b,1,1,2,1,79,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.440510511398315,6d01e708-898d-4d27-a13c-05c4087c020d,2023-09-28 04:51:15
falcon-40b,1,1,2,1,133,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,19.762065410614014,9ba57226-071f-4cda-9f7b-30444efa177d,2023-09-28 04:51:34
falcon-40b,1,1,2,1,147,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,19.29332399368286,e3824966-0827-46a2-b24f-67675d26f0ac,2023-09-28 04:51:54
falcon-40b,1,1,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.3169047832489,120b781f-15b0-4309-97c1-4306afecfd78,2023-09-28 04:52:14
falcon-40b,1,1,2,1,245,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,17.281416416168213,27f99046-2bf3-4a09-9ffd-36074b75baa8,2023-09-28 04:52:31
falcon-40b,1,1,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,21.479313611984253,78a31ea9-8aaa-4c5c-a8fe-50e0cfc75ff7,2023-09-28 04:52:53
falcon-40b,1,1,2,1,56,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,21.218604803085327,c0438afc-1c8e-4644-a241-c84b3b69a5c5,2023-09-28 04:53:14
falcon-40b,1,1,2,1,206,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,17.146381616592407,919a602e-7b6e-41b2-ba0d-24903c94c91b,2023-09-28 04:53:31
falcon-40b,1,1,2,1,369,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,12.921635866165161,fdd6f7a7-3870-4379-b2d7-0a7e43b8f217,2023-09-28 04:53:44
falcon-40b,1,1,2,1,710,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.123831033706665,739a19fc-a2c8-4124-9fdd-51936ad9d0ff,2023-09-28 04:53:46
falcon-40b,1,1,2,1,274,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,10.75056529045105,90e4be29-d417-4be3-b13e-31e68b07e8d0,2023-09-28 04:53:57
falcon-40b,1,1,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1951351165771484,bf055bcd-dd33-4053-917d-aae5d379d55e,2023-09-28 04:53:58
falcon-40b,1,1,2,1,188,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.904231309890747,c785f5ae-1b74-4742-a898-39f4d3a957e4,2023-09-28 04:54:00
falcon-40b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.273164987564087,6d8c60be-e240-4c44-8430-b64ce3a2da71,2023-09-28 04:54:03
falcon-40b,1,1,2,1,66,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,16.088467359542847,e1de9a34-9f03-4600-b05d-31715a5eb3ce,2023-09-28 04:54:19
falcon-40b,1,1,2,1,54,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.654977560043335,210f9720-f81a-4ae7-b769-65eab95a282a,2023-09-28 04:54:26
falcon-40b,1,1,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.85804533958435,b17c9a95-b138-4b24-89f7-879b2a47a89e,2023-09-28 04:54:47
falcon-40b,1,1,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,13.11787223815918,72e49e47-3a90-4e32-af0b-dcda7f8bdd52,2023-09-28 04:55:00
falcon-40b,1,1,2,1,45,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.731865406036377,c74b25f3-b2f4-4b80-9269-b5cdc35ed9c9,2023-09-28 04:55:07
falcon-40b,1,1,2,1,201,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,18.326124906539917,36d65978-0a05-4171-abd1-4dd9ac0868ce,2023-09-28 04:55:25
falcon-40b,1,1,2,1,151,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,18.170673608779907,70604222-31f3-4b58-b67c-d1b17cb363d2,2023-09-28 04:55:43
falcon-40b,1,1,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,12.132993936538696,43fcdf35-7eb8-4372-92d0-9c36c9702b10,2023-09-28 04:55:55
falcon-40b,1,1,2,1,86,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,17.37546157836914,62422430-805f-4420-860d-2f10705cdbd5,2023-09-28 04:56:13
falcon-40b,1,1,2,1,247,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,16.64439606666565,892e1ff3-0c44-4b0b-a9ad-0419f76787cf,2023-09-28 04:56:29
falcon-40b,1,1,2,1,104,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,12.449617385864258,f76adf77-ba4d-4535-b75f-174a05afbef4,2023-09-28 04:56:42
falcon-40b,1,1,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,10.132518529891968,f74de075-c6b6-4d30-aff8-e550b5ba7fd2,2023-09-28 04:56:52
falcon-40b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,21.041955947875977,8aa2ed3f-d70f-43cc-bfd1-6c8c6232394b,2023-09-28 04:57:13
falcon-40b,1,1,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.246367931365967,62c3189b-4d51-4795-82a8-ad4694be754f,2023-09-28 04:57:19
falcon-40b,1,1,2,1,171,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,18.50594186782837,e6814c30-e8a3-4a0d-abba-b1f39d99ad84,2023-09-28 04:57:38
falcon-40b,1,1,2,1,40,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.571568489074707,9be7a884-a1b8-4531-8523-7d6dcfd8375e,2023-09-28 04:57:41
falcon-40b,1,1,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.7453427314758301,3142c678-c48d-427a-b6c1-51d7dd4ac18b,2023-09-28 04:57:42
falcon-40b,1,1,2,1,557,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,9.832921028137207,5b3e3e5f-5b41-475d-9127-73208d4ed924,2023-09-28 04:57:52
falcon-40b,1,1,2,1,406,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,13.541153907775879,f53a7db9-b60a-4300-bfb6-697dd44c1989,2023-09-28 04:58:05
falcon-40b,1,1,2,1,132,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.9818150997161865,b3b9cf69-e349-4fa1-a09b-0c7e454e0477,2023-09-28 04:58:09
falcon-40b,1,1,2,1,114,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.018280506134033,c817e925-49ef-473b-bec3-b4d965bdcd77,2023-09-28 04:58:15
falcon-40b,1,1,2,1,65,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.2478597164154053,f4336411-955a-4599-be97-35e8bc6fd02e,2023-09-28 04:58:18
falcon-40b,1,1,2,1,115,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.30184268951416,5516fb43-0461-4914-8dae-9e05d83e997f,2023-09-28 04:58:38
falcon-40b,1,1,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,20.446722984313965,094e18e6-c8f8-4452-8577-6d5b64b4bc6a,2023-09-28 04:58:58
